text,label
what do I need to do to call customer support?,contact_customer_service
i have got to see my compensation current status,track_refund
I'm unsatisfied with ur work how do i lodge a claim,complaint
could you help me to speak with a live agent?,contact_human_agent
help me seeing what hours I can call customer service,contact_customer_service
i need help to switch several products of order {{Order Number}},change_order
lodging consuer complaint,complaint
notifying of payment problem,payment_issue
assistance to see the goddamn termination penalty,check_cancellation_fee
"I have got to use the pro profile, how can I do it?",switch_account
I do not know how I can see the withdrawal fee,check_cancellation_fee
need assistance submitting a shipping address,set_up_shipping_address
modifu details on {{Account Type}} account,edit_account
help to submit a fucking secondary delivery address,set_up_shipping_address
I need assistance to see your refund policy,check_refund_policy
I want assistance to swap some items of order {{Order Number}},change_order
"I am looking for shipping periods, I need help to find them",delivery_period
i do not know how i can leave my feedback for a service,review
change a damn item of purchase {{Order Number}},change_order
I want help listing the accepted payment options,check_payment_methods
I want assistance informing of a trouble with payment,payment_issue
I am trying to check what delivery methods are available,delivery_options
I would like to check the early termination fees,check_cancellation_fee
I need help to see the available payment methods,check_payment_methods
can ya help me submit some feedback about ur esrvices,review
checking order {{Order Number}} stagus,track_order
I have to write a fucking comment for a service,review
can ya help me listing the available payment methods,check_payment_methods
"I am not happy with your service, how can I make a claim?",complaint
can i lodge a consumer complaint against ur business,complaint
I have got to see when my package is going to arrive,delivery_period
